日付,始値,高値,安値,終値,5日平均,25日平均,75日平均,VWAP,出来高,5日平均.1,25日平均.1
2019/09/04,"20,578.67","20,694.35","20,554.16","20,649.14","20,611.95","20,665.56","21,082.62",--,"51,528","53,268.60","64,342.48"
2019/09/03,"20,581.58","20,662.23","20,578.02","20,625.16","20,578.01","20,707.97","21,091.32",--,"45,351","53,260.60","64,530.24"
2019/09/02,"20,625.75","20,667.56","20,614.29","20,620.19","20,544.19","20,747.64","21,099.65",--,"42,399","56,347.20","64,656.80"
2019/08/30,"20,641.49","20,748.35","20,633.30","20,704.37","20,472.36","20,789.16","21,105.56",--,"71,995","61,837.40","64,923.20"
2019/08/29,"20,500.50","20,520.68","20,361.12","20,460.93","20,473.67","20,831.24","21,112.01",--,"55,070","57,578.80","63,978.72"
2019/08/28,"20,474.31","20,511.21","20,433.31","20,479.42","20,507.09","20,881.19","21,120.10",--,"51,488","57,491.40","63,883.72"
2019/08/27,"20,467.22","20,529.94","20,439.92","20,456.08","20,534.92","20,926.85","21,129.59",--,"60,784","57,790.60","63,807.24"
2019/08/26,"20,325.44","20,329.01","20,173.76","20,261.04","20,579.15","20,965.28","21,141.44",--,"69,850","55,660.20","63,309.84"
2019/08/23,"20,579.98","20,719.31","20,579.98","20,710.91","20,639.57","21,013.51","21,156.65",--,"50,702","51,804.20","62,904.16"
2019/08/22,"20,706.07","20,731.19","20,584.29","20,628.01","20,581.15","21,026.93","21,168.54",--,"54,633","53,351.40","63,771.92"
2019/08/21,"20,489.97","20,626.05","20,482.62","20,618.57","20,536.68","21,060.57","21,185.82",--,"52,984","56,058.40","63,783.16"
2019/08/20,"20,605.35","20,684.06","20,582.01","20,677.22","20,543.99","21,097.24","21,207.69",--,"50,132","57,648.80","63,716.08"
2019/08/19,"20,590.47","20,633.90","20,502.66","20,563.16","20,499.63","21,137.59","21,229.42",--,"50,570","62,209.80","63,582.76"
2019/08/16,"20,323.97","20,465.71","20,300.35","20,418.81","20,523.97","21,180.80","21,251.25",--,"58,438","65,240.00","63,603.72"
2019/08/15,"20,324.25","20,419.88","20,184.85","20,405.65","20,558.87","21,225.39","21,275.79",--,"68,168","66,908.60","63,694.84"
2019/08/14,"20,669.99","20,697.42","20,581.17","20,655.13","20,581.06","21,271.77","21,299.96",--,"60,936","68,451.80","63,190.28"
2019/08/13,"20,432.68","20,503.38","20,369.27","20,455.44","20,567.09","21,306.94","21,320.56",--,"72,937","74,773.20","62,891.16"
2019/08/09,"20,758.15","20,782.06","20,676.92","20,684.82","20,620.06","21,358.58","21,342.36",--,"65,721","77,875.80","61,820.20"
2019/08/08,"20,529.29","20,682.24","20,462.98","20,593.35","20,700.53","21,399.28","21,363.60",--,"66,781","83,591.20","60,750.76"
2019/08/07,"20,548.07","20,570.19","20,406.52","20,516.56","20,890.06","21,441.07","21,385.31",--,"75,884","85,842.40","60,347.56"
2019/08/06,"20,325.52","20,607.83","20,110.76","20,585.31","21,091.05","21,490.58","21,407.35",--,"92,543","86,442.20","59,568.64"
2019/08/05,"20,909.98","20,941.83","20,514.19","20,720.29","21,315.85","21,536.37","21,424.48",--,"88,450","79,178.00","58,626.16"
2019/08/02,"21,211.06","21,211.06","20,960.09","21,087.16","21,495.15","21,558.59","21,437.70",--,"94,298","71,191.00","57,647.48"
2019/08/01,"21,361.58","21,556.69","21,288.90","21,540.99","21,609.35","21,568.63","21,445.70",--,"78,037","62,143.20","56,404.64"
2019/07/31,"21,526.38","21,589.11","21,476.07","21,521.53","21,652.46","21,550.46","21,449.19",--,"78,883","56,212.40","55,359.36"
2019/07/30,"21,681.82","21,792.98","21,665.86","21,709.31","21,690.07","21,537.35","21,452.39",--,"56,222","50,974.80","54,428.44"
2019/07/29,"21,627.55","21,652.95","21,518.70","21,616.80","21,672.39","21,520.42","21,453.70",--,"48,515","49,645.60","53,961.20"
2019/07/26,"21,700.20","21,709.74","21,590.66","21,658.15","21,632.38","21,506.09","21,455.14",--,"49,059","49,612.40","55,693.40"
2019/07/25,"21,715.95","21,823.07","21,715.69","21,756.55","21,594.15","21,498.28","21,455.88",--,"48,383","51,742.20","56,025.48"
2019/07/24,"21,726.98","21,744.88","21,677.71","21,709.57","21,452.09","21,481.37","21,452.53",--,"52,695","56,544.80","56,733.68"
2019/07/23,"21,425.44","21,686.53","21,411.93","21,620.88","21,404.01","21,451.90","21,449.85",--,"49,576","56,988.60","56,876.56"
2019/07/22,"21,394.75","21,445.03","21,317.85","21,416.79","21,386.89","21,432.02","21,444.32",--,"48,349","57,334.80","56,916.76"
2019/07/19,"21,146.50","21,474.30","21,121.90","21,466.99","21,440.71","21,420.03","21,439.21",--,"59,708","57,024.80","57,476.56"
2019/07/18,"21,336.80","21,347.84","20,993.44","21,046.24","21,476.02","21,402.63","21,438.04",--,"72,396","55,302.00","57,796.52"
2019/07/17,"21,474.63","21,488.27","21,380.55","21,469.18","21,573.46","21,405.96","21,443.13",--,"54,914","52,966.00","57,230.08"
2019/07/16,"21,644.38","21,655.52","21,514.89","21,535.25","21,592.66","21,395.37","21,436.57",--,"51,307","53,094.00","57,180.40"
2019/07/12,"21,720.14","21,720.14","21,589.83","21,685.90","21,592.48","21,379.34","21,437.80",--,"46,799","53,524.20","57,526.84"
2019/07/11,"21,547.19","21,649.93","21,532.57","21,643.53","21,604.57","21,347.29","21,436.77",--,"51,094","53,397.00","57,745.68"
2019/07/10,"21,499.46","21,601.86","21,488.22","21,533.48","21,616.36","21,312.51","21,435.75",--,"60,716","50,975.20","58,158.84"
2019/07/09,"21,598.15","21,687.29","21,508.22","21,565.15","21,637.29","21,282.21","21,436.43",--,"55,554","50,172.20","58,709.00"
2019/07/08,"21,665.79","21,672.65","21,499.57","21,534.35","21,675.12","21,235.95","21,434.91",--,"53,458","50,343.60","59,338.84"
2019/07/05,"21,703.61","21,746.38","21,647.73","21,746.38","21,714.24","21,191.01","21,431.61",--,"46,163","53,448.20","59,981.48"
2019/07/04,"21,740.93","21,755.63","21,672.50","21,702.45","21,620.15","21,145.20","21,425.53",--,"38,985","57,012.20","61,393.00"
2019/07/03,"21,684.07","21,708.72","21,566.65","21,638.16","21,547.29","21,114.81","21,422.88",--,"56,701","61,860.60","62,253.52"
2019/07/02,"21,699.43","21,784.22","21,697.31","21,754.27","21,436.98","21,089.41","21,416.04",--,"56,411","60,901.40","62,871.68"
2019/07/01,"21,566.27","21,758.34","21,559.17","21,729.97","21,324.89","21,069.65","21,406.32",--,"68,981","60,741.20","64,676.76"
2019/06/28,"21,282.22","21,324.93","21,199.85","21,275.92","21,236.09","21,047.75","21,402.67",--,"63,983","55,853.20","63,633.56"
2019/06/27,"21,156.88","21,338.17","21,123.97","21,338.17","21,232.64","21,041.41","21,406.94",--,"63,227","61,420.60","63,867.44"
2019/06/26,"21,067.68","21,129.64","21,035.84","21,086.59","21,257.57","21,033.92","21,412.12",--,"51,905","60,247.40","63,972.92"
2019/06/25,"21,238.07","21,313.77","21,114.47","21,193.81","21,307.03","21,041.80","21,421.93",--,"55,610","63,084.00","64,558.20"
2019/06/24,"21,223.56","21,317.86","21,185.67","21,285.99","21,262.81","21,044.94","21,427.38",--,"44,541","63,215.40","65,226.64"
2019/06/21,"21,487.67","21,497.82","21,221.70","21,258.64","21,230.41","21,045.57","21,428.70",--,"91,820","64,423.40","66,130.28"
2019/06/20,"21,417.74","21,491.39","21,377.27","21,462.86","21,202.06","21,045.23","21,432.67",--,"57,361","58,528.20","65,580.36"
2019/06/19,"21,223.17","21,358.72","21,213.43","21,333.87","21,115.89","21,029.23","21,432.49",--,"66,088","60,597.40","66,684.36"
2019/06/18,"21,111.77","21,153.65","20,924.19","20,972.71","21,075.06","21,023.42","21,435.08",--,"56,267","59,026.80","67,507.36"
2019/06/17,"21,094.96","21,185.25","21,044.62","21,124.00","21,121.37","21,027.20","21,441.12",--,"50,581","58,507.80","68,975.12"
2019/06/14,"21,049.41","21,119.73","20,971.18","21,116.89","21,123.46","21,029.89","21,445.66",--,"62,344","60,385.20","70,024.72"
2019/06/13,"21,040.91","21,111.23","20,932.13","21,032.00","21,077.02","21,039.01","21,449.85",--,"67,707","58,370.40","71,592.60"
2019/06/12,"21,130.39","21,259.70","21,118.75","21,129.72","21,025.43","21,053.82","21,453.46",--,"58,235","57,113.60","72,880.72"
2019/06/11,"21,099.54","21,227.18","21,066.62","21,204.28","20,954.71","21,072.73","21,455.49",--,"53,672","60,360.60","74,089.12"
2019/06/10,"21,095.40","21,166.12","21,077.95","21,134.42","20,795.56","21,101.51","21,451.44",--,"59,968","63,886.20","75,681.84"
2019/06/07,"20,859.78","20,907.77","20,816.58","20,884.71","20,650.85","21,146.48","21,451.51",--,"52,270","65,797.40","76,246.32"
2019/06/06,"20,745.84","20,842.28","20,745.84","20,774.04","20,594.15","21,203.40","21,454.97",--,"61,423","71,633.60","76,766.48"
2019/06/05,"20,667.89","20,800.64","20,646.15","20,776.10","20,627.84","21,260.44","21,456.18",--,"74,470","71,448.60","77,110.96"
2019/06/04,"20,435.86","20,464.57","20,289.64","20,408.54","20,673.30","21,319.78","21,450.27",--,"71,300","70,985.60","76,275.28"
2019/06/03,"20,327.87","20,438.03","20,305.74","20,410.88","20,843.62","21,392.16","21,454.84",--,"69,524","77,033.20","75,190.00"
2019/05/31,"20,785.21","20,823.10","20,581.58","20,601.19","20,997.96","21,463.74","21,461.02",--,"81,451","71,708.60","74,401.84"
2019/05/30,"20,881.50","20,942.53","20,809.29","20,942.53","21,101.16","21,523.30","21,464.26",--,"60,498","69,384.40","73,917.96"
2019/05/29,"21,055.42","21,071.73","20,884.61","21,003.37","21,142.89","21,576.72","21,463.48",--,"72,155","70,457.60","74,604.40"
2019/05/28,"21,187.17","21,297.70","21,177.27","21,260.14","21,198.89","21,625.45","21,460.61",--,"101,538","69,334.00","74,081.96"
2019/05/27,"21,148.46","21,232.38","21,113.76","21,182.58","21,201.35","21,661.81","21,454.12",--,"42,901","63,490.60","72,746.12"
2019/05/24,"20,980.79","21,117.22","20,922.00","21,117.22","21,225.18","21,689.33","21,445.77",--,"69,830","68,336.80","73,568.68"
2019/05/23,"21,180.24","21,209.56","21,072.72","21,151.14","21,251.75","21,713.10","21,439.74",--,"65,864","69,985.20","73,298.04"
2019/05/22,"21,373.52","21,404.54","21,266.98","21,283.37","21,234.12","21,734.55","21,433.04",--,"66,537","73,804.60","73,083.52"
2019/05/21,"21,211.26","21,318.80","21,160.43","21,272.45","21,215.16","21,755.32","21,426.25",--,"72,321","77,829.80","72,660.08"
2019/05/20,"21,305.97","21,430.06","21,282.65","21,301.73","21,174.11","21,774.89","21,416.94",--,"67,132","81,957.80","72,020.28"
2019/05/17,"21,246.86","21,398.85","21,199.98","21,250.09","21,152.02","21,795.12","21,407.50",--,"78,072","83,895.60","71,746.52"
2019/05/16,"21,153.20","21,153.20","20,951.67","21,062.98","21,170.99","21,814.11","21,399.14",--,"84,961","88,589.40","71,011.36"
2019/05/15,"21,112.85","21,191.53","20,968.08","21,188.56","21,238.82","21,840.12","21,394.56",--,"86,663","91,579.20","70,435.64"
2019/05/14,"20,870.77","21,077.48","20,751.45","21,067.23","21,321.63","21,852.79","21,387.59",--,"92,961","91,935.60","69,898.04"
2019/05/13,"21,180.74","21,277.66","21,127.93","21,191.28","21,492.92","21,870.47","21,378.73",--,"76,821","92,041.40","69,372.40"
2019/05/10,"21,431.81","21,584.09","21,175.33","21,344.92","21,706.41","21,871.05","21,368.75",--,"101,541","91,493.20","68,841.08"
2019/05/09,"21,492.91","21,559.76","21,315.07","21,402.13","21,898.95","21,858.60","21,358.22",--,"99,910","84,239.80","67,711.84"
2019/05/08,"21,628.04","21,639.12","21,514.85","21,602.59","22,058.52","21,857.66","21,344.32",--,"88,445","78,264.80","66,845.68"
2019/05/07,"22,184.40","22,190.49","21,875.11","21,923.72","22,189.95","21,850.70","21,325.13",--,"93,490","71,291.40","67,484.92"
2019/04/26,"22,167.48","22,270.29","22,073.10","22,258.73","22,248.79","21,812.83","21,305.18",--,"74,080","61,427.00","66,951.08"
